Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
large-long-bluebirds-of-happiness-vintage-chenille-bathrobe-upcycled-from-hand-t,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, cotton, hand tufted",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw79thset-batch-28_09_fw79thset-batch-28-large-long-bluebirds-of-happiness-vintage-chenille.jpg,9,"Large long ""Bluebirds of Happiness"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
xl-soft-and-lightweight-barbies-easter-basket-chenille-bathrobe-upcycled-from-vi,"XL soft and lightweight ""Barbies Easter Basket"" chenille bathrobe upcycled from vintage handtufted chenille bedspreads badtaaltarYl autofthic doriold bodenrood to ancuro that I anild not tha antiro","<p>I had to cut an XL out of this glorious bedspread, to ensure that I could get the entire
flower basket on the back! So full of those gorgeous daisies, and they are even spilling
over to land on the ground. Front of the robe is full of daisies too, and I used the curly
cue ending for the band collar, to wrap it all together. And those sleeves! Super plush
pink chenille, that adds more interest to this already very busy robe...l think Fran
Drescher (the Nanny) would have loved this robe.
XL can fit up to a woman&#x27;s size 24, with pockets; machine washable too.
Chenille bedspreads were created and manufactured in the US during the 1930s to the
1950s; much of it was hand tufted. The hand tufting process was often a series of knots
tied in a pre-printed design onto cotton (muslin) fabric. These one-of-a-kind bedspreads
varied by the tufter, as well as by materials used.
The production of chenille stopped in the United States after about 1960, and much of it
is being up cycled and given new life. Since the supply of vintage chenille is limited and
finite, it has become more difficult to find! Although chenille is durable, it can suffer
1)</p>",,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush",FALSE,Title,Default Title,FW-085-B29,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw85thset-batch-29_01_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,1,"XL soft and lightweight ""Barbies Easter Basket"" chenille bathrobe upcycled from vintage handtufted chenille bedspreads badtaaltarYl autofthic doriold bodenrood to ancuro that I anild not tha antiro",draft
xl-soft-and-lightweight-barbies-easter-basket-chenille-bathrobe-upcycled-from-vi,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw85thset-batch-29_02_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,2,"XL soft and lightweight ""Barbies Easter Basket"" chenille bathrobe upcycled from vintage handtufted chenille bedspreads badtaaltarYl autofthic doriold bodenrood to ancuro that I anild not tha antiro",
xl-soft-and-lightweight-barbies-easter-basket-chenille-bathrobe-upcycled-from-vi,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw85thset-batch-29_03_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,3,"XL soft and lightweight ""Barbies Easter Basket"" chenille bathrobe upcycled from vintage handtufted chenille bedspreads badtaaltarYl autofthic doriold bodenrood to ancuro that I anild not tha antiro",
xl-soft-and-lightweight-barbies-easter-basket-chenille-bathrobe-upcycled-from-vi,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw85thset-batch-29_04_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,4,"XL soft and lightweight ""Barbies Easter Basket"" chenille bathrobe upcycled from vintage handtufted chenille bedspreads badtaaltarYl autofthic doriold bodenrood to ancuro that I anild not tha antiro",
xl-soft-and-lightweight-barbies-easter-basket-chenille-bathrobe-upcycled-from-vi,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw85thset-batch-29_05_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,5,"XL soft and lightweight ""Barbies Easter Basket"" chenille bathrobe upcycled from vintage handtufted chenille bedspreads badtaaltarYl autofthic doriold bodenrood to ancuro that I anild not tha antiro",
xl-soft-and-lightweight-barbies-easter-basket-chenille-bathrobe-upcycled-from-vi,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw85thset-batch-29_06_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,6,"XL soft and lightweight ""Barbies Easter Basket"" chenille bathrobe upcycled from vintage handtufted chenille bedspreads badtaaltarYl autofthic doriold bodenrood to ancuro that I anild not tha antiro",
xl-soft-and-lightweight-barbies-easter-basket-chenille-bathrobe-upcycled-from-vi,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw85thset-batch-29_07_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,7,"XL soft and lightweight ""Barbies Easter Basket"" chenille bathrobe upcycled from vintage handtufted chenille bedspreads badtaaltarYl autofthic doriold bodenrood to ancuro that I anild not tha antiro",
xl-soft-and-lightweight-barbies-easter-basket-chenille-bathrobe-upcycled-from-vi,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted, plush",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw85thset-batch-29_08_fw85thset-batch-29-xl-soft-and-lightweight-barbies-easter-basket-cheni.jpg,8,"XL soft and lightweight ""Barbies Easter Basket"" chenille bathrobe upcycled from vintage handtufted chenille bedspreads badtaaltarYl autofthic doriold bodenrood to ancuro that I anild not tha antiro",
small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-upcycled-from-hand-tu,"Small, soft and pretty ""Tiny Angel"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads","<p>Simple yet beautiful, this robe I used the &#x27;angel&#x27; label due to the tiny wings at the back of
the shoulder...looked like tiny angel wings! Pretty peach and blue flowers at the knees in
back, and sleeves that match the peach flowers. Pretty ribbon running down the front of
both panels.
Medium can fit up to a woman&#x27;s size 12, with pockets. Machine washable.
Chenille bedspreads were created and manufactured in the US during the 1930s to the
1950s; much of it was hand tufted. The hand tufting process was often a series of knots
tied in a pre-printed design onto cotton (muslin) fabric. These one-of-a-kind bedspreads
varied by the tufter, as well as by materials used.
The production of chenille stopped in the United States after about 1960, and much of it
is being up cycled and given new life. Since the supply of vintage chenille is limited and
finite, it has become more difficult to find! Although chenille is durable, it can suffer
wear over time that may take the form of thinning lines of chenille, skipped spots where
chenille has come out; small pinholes, or variations in color. If any of these</p>",,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted",FALSE,Title,Default Title,FW-086-B30,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw86thset-batch-30_01_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,1,"Small, soft and pretty ""Tiny Angel"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",draft
small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-upcycled-from-hand-tu,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw86thset-batch-30_02_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,2,"Small, soft and pretty ""Tiny Angel"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-upcycled-from-hand-tu,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw86thset-batch-30_03_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,3,"Small, soft and pretty ""Tiny Angel"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-upcycled-from-hand-tu,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw86thset-batch-30_04_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,4,"Small, soft and pretty ""Tiny Angel"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-upcycled-from-hand-tu,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw86thset-batch-30_05_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,5,"Small, soft and pretty ""Tiny Angel"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-upcycled-from-hand-tu,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw86thset-batch-30_06_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,6,"Small, soft and pretty ""Tiny Angel"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-upcycled-from-hand-tu,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw86thset-batch-30_07_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,7,"Small, soft and pretty ""Tiny Angel"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-upcycled-from-hand-tu,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw86thset-batch-30_08_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,8,"Small, soft and pretty ""Tiny Angel"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-soft-and-pretty-tiny-angel-vintage-chenille-bathrobe-upcycled-from-hand-tu,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, cotton, hand tufted",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw86thset-batch-30_09_fw86thset-batch-30-small-soft-and-pretty-tiny-angel-vintage-chenille-b.jpg,9,"Small, soft and pretty ""Tiny Angel"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
large-heavy-plush-and-extra-long-perfect-peacock-vintage-chenille-bathrobe-upcyc,"Large heavy plush and extra long ""Perfect Peacock"" vintage chenille bathrobe upcycled from hand tufted peacock chenille bedspread Giant peacock, that glorious tail is so big it carries over onto the front panels (make sure","<p>Giant peacock, that glorious tail is so big it carries over onto the front panels (make sure
to check out the side photos and zoom in). Heavy and plushly tufted, this bathrobe will
keep you toasty warm all winter. Gorgeous plum feathers in that tail highlighted with the
plum sleeves to tie everything together. This bathrobe is also a bit longer than most of
mine.
Large can fit up to a woman&#x27;s size 18, with pockets; machine washable too.
Chenille bedspreads were created and manufactured in the US during the 1930s to the
1950s; much of it was hand tufted. The hand tufting process was often a series of knots
tied in a pre-printed design onto cotton (muslin) fabric. These one-of-a-kind bedspreads
varied by the tufter, as well as by materials used.
The production of chenille stopped in the United States after about 1960, and much of it
is being up cycled and given new life. Since the supply of vintage chenille is limited and
finite, it has become more difficult to find! Although chenille is durable, it can suffer
wear over time that may take the form of thinning lines of chenille, skipped spots where
1)</p>",,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, peacock, cotton, hand tufted, plush, heavy",FALSE,Title,Default Title,FW-087-B31,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw87thset-batch-31_01_fw87thset-batch-31-large-heavy-plush-and-extra-long-perfect-peacock-vi.jpg,1,"Large heavy plush and extra long ""Perfect Peacock"" vintage chenille bathrobe upcycled from hand tufted peacock chenille bedspread Giant peacock, that glorious tail is so big it carries over onto the front panels (make sure",draft
large-heavy-plush-and-extra-long-perfect-peacock-vintage-chenille-bathrobe-upcyc,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, peacock, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw87thset-batch-31_02_fw87thset-batch-31-large-heavy-plush-and-extra-long-perfect-peacock-vi.jpg,2,"Large heavy plush and extra long ""Perfect Peacock"" vintage chenille bathrobe upcycled from hand tufted peacock chenille bedspread Giant peacock, that glorious tail is so big it carries over onto the front panels (make sure",
large-heavy-plush-and-extra-long-perfect-peacock-vintage-chenille-bathrobe-upcyc,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, peacock, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw87thset-batch-31_03_fw87thset-batch-31-large-heavy-plush-and-extra-long-perfect-peacock-vi.jpg,3,"Large heavy plush and extra long ""Perfect Peacock"" vintage chenille bathrobe upcycled from hand tufted peacock chenille bedspread Giant peacock, that glorious tail is so big it carries over onto the front panels (make sure",
large-heavy-plush-and-extra-long-perfect-peacock-vintage-chenille-bathrobe-upcyc,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, peacock, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw87thset-batch-31_04_fw87thset-batch-31-large-heavy-plush-and-extra-long-perfect-peacock-vi.jpg,4,"Large heavy plush and extra long ""Perfect Peacock"" vintage chenille bathrobe upcycled from hand tufted peacock chenille bedspread Giant peacock, that glorious tail is so big it carries over onto the front panels (make sure",
